Date,Country,Province,School,Workplace,CancelPublicEvents,RestrictionsOnGatherings,PublicTransport,StayAtHome,RestrictionsOnInternal,InternationalTravel
2022-03-10,Australia,,0,1,1,3,1,0,2,3
2022-03-10,Austria,,2,2,1,3,0,0,0,2
2022-03-10,Belgium,,1,1,0,0,0,0,0,3
2022-03-10,Canada,,2,2,2,4,1,1,2,4
2022-03-10,Canada,Alberta,9,9,9,9,9,9,9,9
2022-03-10,Canada,British Columbia,9,9,9,9,9,9,9,9
2022-03-10,Canada,Manitoba,9,9,9,9,9,9,9,9
2022-03-10,Canada,New Brunswick,9,9,9,9,9,9,9,9
2022-03-10,Canada,Newfoundland and Labrador,9,9,9,9,9,9,9,9
2022-03-10,Canada,Northwest Territories,9,9,9,9,9,9,9,9
2022-03-10,Canada,Nova Scotia,9,9,9,9,9,9,9,9
2022-03-10,Canada,Nunavut,9,9,9,9,9,9,9,9
2022-03-10,Canada,Ontario,9,9,9,9,9,9,9,9
2022-03-10,Canada,Prince Edward Island,9,9,9,9,9,9,9,9
2022-03-10,Canada,Quebec,9,9,9,9,9,9,9,9
2022-03-10,Canada,Saskatchewan,9,9,9,9,9,9,9,9
2022-03-10,Canada,Yukon,9,9,9,9,9,9,9,9
2022-03-10,Chile,,9,9,9,9,9,9,9,9
2022-03-10,China,,9,9,9,9,9,9,9,9
2022-03-10,China,Anhui,9,9,9,9,9,9,9,9
2022-03-10,China,Beijing,9,9,9,9,9,9,9,9
2022-03-10,China,Chongqing,9,9,9,9,9,9,9,9
2022-03-10,China,Fujian,9,9,9,9,9,9,9,9
2022-03-10,China,Gansu,9,9,9,9,9,9,9,9
2022-03-10,China,Guangdong,9,9,9,9,9,9,9,9
2022-03-10,China,Guangxi,9,9,9,9,9,9,9,9
2022-03-10,China,Guizhou,9,9,9,9,9,9,9,9
2022-03-10,China,Hainan,9,9,9,9,9,9,9,9
2022-03-10,China,Hebei,9,9,9,9,9,9,9,9
2022-03-10,China,Heilongjiang,9,9,9,9,9,9,9,9
2022-03-10,China,Henan,9,9,9,9,9,9,9,9
2022-03-10,China,Hubei,9,9,9,9,9,9,9,9
2022-03-10,China,Hunan,9,9,9,9,9,9,9,9
2022-03-10,China,Inner Mongolia,9,9,9,9,9,9,9,9
