Date,Country,Vaccine,NumberOfVaccinated
2022-04-22,Austria,Johnson&Johnson,364025
2022-04-22,Austria,Moderna,1590386
2022-04-22,Austria,Novavax,6889
2022-04-22,Austria,Oxford/AstraZeneca,1588708
2022-04-22,Austria,Pfizer/BioNTech,14686726
2022-04-22,Belgium,Johnson&Johnson,426122
2022-04-22,Belgium,Moderna,4270083
2022-04-22,Belgium,Novavax,125
2022-04-22,Belgium,Oxford/AstraZeneca,2847114
2022-04-22,Belgium,Pfizer/BioNTech,17503413
2022-04-22,Czechia,Johnson&Johnson,412725
2022-04-22,Czechia,Moderna,1591289
2022-04-22,Czechia,Novavax,6034
2022-04-22,Czechia,Pfizer/BioNTech,14659754
2022-04-22,Germany,Johnson&Johnson,3629250
2022-04-22,Germany,Moderna,29529631
2022-04-22,Germany,Novavax,103671
2022-04-22,Germany,Oxford/AstraZeneca,12758859
2022-04-22,Germany,Pfizer/BioNTech,126628291
2022-04-22,Ireland,Pfizer/BioNTech,8148126
2022-04-22,Italy,Moderna,33767567
2022-04-22,Italy,Novavax,38724
2022-04-22,Italy,Pfizer/BioNTech,89085996
2022-04-22,Latvia,Johnson&Johnson,293400
2022-04-22,Latvia,Moderna,712580
2022-04-22,Latvia,Novavax,298
2022-04-22,Latvia,Pfizer/BioNTech,1614581
2022-04-22,Poland,Johnson&Johnson,2693159
2022-04-22,Poland,Moderna,3642577
2022-04-22,Poland,Novavax,7626
2022-04-22,Poland,Oxford/AstraZeneca,5289006
2022-04-22,Poland,Pfizer/BioNTech,38710114
2022-04-22,South Korea,Johnson&Johnson,1542836
2022-04-22,South Korea,Moderna,24291233
2022-04-22,South Korea,Novavax,239335
2022-04-22,South Korea,Oxford/AstraZeneca,20318239
2022-04-22,South Korea,Pfizer/BioNTech,74545784
