Date,Country,Vaccine,NumberOfVaccinated
2022-03-25,Austria,Johnson&Johnson,363548
2022-03-25,Austria,Moderna,1585063
2022-03-25,Austria,Novavax,3682
2022-03-25,Austria,Oxford/AstraZeneca,1588222
2022-03-25,Austria,Pfizer/BioNTech,14584985
2022-03-25,Belgium,Johnson&Johnson,425639
2022-03-25,Belgium,Moderna,4267394
2022-03-25,Belgium,Novavax,36
2022-03-25,Belgium,Oxford/AstraZeneca,2846716
2022-03-25,Belgium,Pfizer/BioNTech,17451842
2022-03-25,Czechia,Johnson&Johnson,412589
2022-03-25,Czechia,Moderna,1584167
2022-03-25,Czechia,Novavax,2664
2022-03-25,Czechia,Pfizer/BioNTech,14598804
2022-03-25,Denmark,Johnson&Johnson,46934
2022-03-25,Denmark,Moderna,1708672
2022-03-25,Denmark,Pfizer/BioNTech,10259219
2022-03-25,Finland,Johnson&Johnson,0
2022-03-25,Finland,Moderna,1886487
2022-03-25,Finland,Oxford/AstraZeneca,553785
2022-03-25,Finland,Pfizer/BioNTech,9235420
2022-03-25,Germany,Johnson&Johnson,3627782
2022-03-25,Germany,Moderna,29415144
2022-03-25,Germany,Novavax,66024
2022-03-25,Germany,Oxford/AstraZeneca,12757480
2022-03-25,Germany,Pfizer/BioNTech,125928051
2022-03-25,Ireland,Moderna,1176947
2022-03-25,Ireland,Pfizer/BioNTech,8043987
2022-03-25,Italy,Moderna,33575514
2022-03-25,Italy,Novavax,25900
2022-03-25,Italy,Pfizer/BioNTech,88441709
2022-03-25,Latvia,Johnson&Johnson,293145
2022-03-25,Latvia,Moderna,710144
2022-03-25,Latvia,Novavax,193
2022-03-25,Latvia,Pfizer/BioNTech,1607656
2022-03-25,Luxembourg,Johnson&Johnson,41518
2022-03-25,Luxembourg,Moderna,299677
2022-03-25,Luxembourg,Novavax,151
2022-03-25,Luxembourg,Oxford/AstraZeneca,105267
2022-03-25,Luxembourg,Pfizer/BioNTech,696897
2022-03-25,Poland,Johnson&Johnson,2682644
2022-03-25,Poland,Moderna,3632801
2022-03-25,Poland,Novavax,3772
2022-03-25,Poland,Oxford/AstraZeneca,5288990
2022-03-25,Poland,Pfizer/BioNTech,38515444
2022-03-25,Slovakia,Johnson&Johnson,183250
2022-03-25,Slovakia,Moderna,672106
2022-03-25,Slovakia,Novavax,300
2022-03-25,Slovakia,Pfizer/BioNTech,5080520
2022-03-25,South Korea,Johnson&Johnson,1542245
2022-03-25,South Korea,Moderna,24210951
2022-03-25,South Korea,Novavax,171986
2022-03-25,South Korea,Oxford/AstraZeneca,20315051
2022-03-25,South Korea,Pfizer/BioNTech,74091808
2022-03-25,United States,Johnson&Johnson,18547119
2022-03-25,United States,Moderna,210121170
2022-03-25,United States,Pfizer/BioNTech,330243493
