Date,Country,Vaccine,NumberOfVaccinated
2022-03-11,Austria,Johnson&Johnson,363244
2022-03-11,Austria,Moderna,1583071
2022-03-11,Austria,Novavax,2457
2022-03-11,Austria,Oxford/AstraZeneca,1587904
2022-03-11,Austria,Pfizer/BioNTech,14541000
2022-03-11,Belgium,Johnson&Johnson,425357
2022-03-11,Belgium,Moderna,4265084
2022-03-11,Belgium,Novavax,14
2022-03-11,Belgium,Oxford/AstraZeneca,2846583
2022-03-11,Belgium,Pfizer/BioNTech,17393565
2022-03-11,Czechia,Johnson&Johnson,412424
2022-03-11,Czechia,Moderna,1578907
2022-03-11,Czechia,Novavax,1239
2022-03-11,Czechia,Pfizer/BioNTech,14558984
2022-03-11,Denmark,Moderna,1704396
2022-03-11,Denmark,Pfizer/BioNTech,10250838
2022-03-11,Estonia,Johnson&Johnson,77714
2022-03-11,Estonia,Moderna,230929
2022-03-11,Estonia,Novavax,22
2022-03-11,Estonia,Oxford/AstraZeneca,237675
2022-03-11,Estonia,Pfizer/BioNTech,1481326
2022-03-11,Finland,Johnson&Johnson,0
2022-03-11,Finland,Moderna,1852585
2022-03-11,Finland,Oxford/AstraZeneca,548863
2022-03-11,Finland,Pfizer/BioNTech,9118693
2022-03-11,Germany,Johnson&Johnson,3626136
2022-03-11,Germany,Moderna,29296298
2022-03-11,Germany,Novavax,40815
2022-03-11,Germany,Oxford/AstraZeneca,12756446
2022-03-11,Germany,Pfizer/BioNTech,125257597
2022-03-11,Ireland,Moderna,1176327
2022-03-11,Ireland,Pfizer/BioNTech,7988189
2022-03-11,Italy,Johnson&Johnson,1507074
2022-03-11,Italy,Moderna,33370193
2022-03-11,Italy,Novavax,15005
2022-03-11,Italy,Pfizer/BioNTech,87906805
2022-03-11,Latvia,Johnson&Johnson,292790
2022-03-11,Latvia,Moderna,707529
2022-03-11,Latvia,Novavax,105
2022-03-11,Latvia,Pfizer/BioNTech,1601269
2022-03-11,Lithuania,Johnson&Johnson,294517
2022-03-11,Lithuania,Moderna,327641
2022-03-11,Lithuania,Oxford/AstraZeneca,536492
2022-03-11,Lithuania,Pfizer/BioNTech,3285097
2022-03-11,Luxembourg,Johnson&Johnson,41488
2022-03-11,Luxembourg,Moderna,297211
2022-03-11,Luxembourg,Novavax,0
2022-03-11,Luxembourg,Oxford/AstraZeneca,105266
2022-03-11,Luxembourg,Pfizer/BioNTech,695029
2022-03-11,Poland,Johnson&Johnson,2675471
2022-03-11,Poland,Moderna,3625116
2022-03-11,Poland,Novavax,1926
2022-03-11,Poland,Oxford/AstraZeneca,5288967
2022-03-11,Poland,Pfizer/BioNTech,38374256
2022-03-11,Portugal,Johnson&Johnson,1132890
2022-03-11,Portugal,Moderna,3562181
2022-03-11,Portugal,Oxford/AstraZeneca,2244691
2022-03-11,Portugal,Pfizer/BioNTech,14950153
2022-03-11,Slovakia,Johnson&Johnson,183004
2022-03-11,Slovakia,Moderna,671491
2022-03-11,Slovakia,Pfizer/BioNTech,5071189
2022-03-11,South Korea,Johnson&Johnson,1541856
2022-03-11,South Korea,Moderna,24084889
2022-03-11,South Korea,Novavax,118542
2022-03-11,South Korea,Oxford/AstraZeneca,20312908
2022-03-11,South Korea,Pfizer/BioNTech,73667926
2022-03-11,Spain,Johnson&Johnson,1982168
2022-03-11,Spain,Moderna,23407105
2022-03-11,Spain,Oxford/AstraZeneca,9796938
2022-03-11,Spain,Pfizer/BioNTech,64485700
2022-03-11,Sweden,Moderna,3425866
2022-03-11,Sweden,Novavax,0
2022-03-11,Sweden,Oxford/AstraZeneca,1328627
2022-03-11,Sweden,Pfizer/BioNTech,14629014
2022-03-11,United States,Johnson&Johnson,18505183
2022-03-11,United States,Moderna,209282354
2022-03-11,United States,Pfizer/BioNTech,328097533
