Date,Country,VaccinatedRate
2022-07-18,Australia,86.77
2022-07-18,Chile,93.79
2022-07-18,China,0.00
2022-07-18,Czechia,64.95
2022-07-18,Denmark,83.05
2022-07-18,Estonia,65.18
2022-07-18,France,83.30
2022-07-18,Germany,77.14
2022-07-18,Greece,76.38
2022-07-18,Israel,76.38
2022-07-18,Italy,84.17
2022-07-18,Japan,82.36
2022-07-18,Lithuania,72.60
2022-07-18,New Zealand,88.35
2022-07-18,Norway,79.46
2022-07-18,Poland,60.17
2022-07-18,South Korea,86.99
2022-07-18,Switzerland,69.88
2022-07-18,Taiwan,88.91
2022-07-18,Turkey,68.04
