Date,Country,VaccinatedRate
2022-01-17,Australia,81.47
2022-01-17,Austria,74.05
2022-01-17,Belgium,77.47
2022-01-17,Canada,84.35
2022-01-17,Chile,91.03
2022-01-17,China,0.00
2022-01-17,Costa Rica,77.79
2022-01-17,Czechia,64.26
2022-01-17,Denmark,83.23
2022-01-17,Estonia,64.15
2022-01-17,Finland,0.00
2022-01-17,France,81.73
2022-01-17,Germany,74.46
2022-01-17,Greece,73.61
2022-01-17,Hungary,65.61
2022-01-17,Iceland,0.00
2022-01-17,Ireland,79.98
2022-01-17,Italy,82.05
2022-01-17,Japan,80.30
2022-01-17,Latvia,71.17
2022-01-17,Lithuania,71.96
2022-01-17,Mexico,0.00
2022-01-17,New Zealand,82.09
2022-01-17,Norway,78.70
2022-01-17,Poland,58.35
2022-01-17,Portugal,93.83
2022-01-17,Slovakia,50.83
2022-01-17,Slovenia,60.51
2022-01-17,South Korea,85.88
2022-01-17,Spain,86.61
2022-01-17,Sweden,0.00
2022-01-17,Switzerland,69.25
2022-01-17,Taiwan,79.15
2022-01-17,Turkey,67.34
2022-01-17,United Kingdom,76.43
2022-01-17,United States,74.91
