Date,Country,VaccinatedRate
2022-02-23,Australia,85.37
2022-02-23,Canada,85.48
2022-02-23,China,0.00
2022-02-23,Czechia,64.72
2022-02-23,Denmark,83.34
2022-02-23,Estonia,64.67
2022-02-23,Finland,80.55
2022-02-23,France,82.41
2022-02-23,Germany,75.58
2022-02-23,Greece,75.68
2022-02-23,Hungary,66.33
2022-02-23,Ireland,81.25
2022-02-23,Israel,76.21
2022-02-23,Italy,83.83
2022-02-23,Japan,0.00
2022-02-23,Latvia,71.87
2022-02-23,Lithuania,72.34
2022-02-23,Mexico,65.32
2022-02-23,New Zealand,0.00
2022-02-23,Norway,79.19
2022-02-23,Poland,59.54
2022-02-23,Portugal,94.86
2022-02-23,Slovenia,60.79
2022-02-23,South Korea,86.51
2022-02-23,Spain,87.78
2022-02-23,Sweden,0.00
2022-02-23,Switzerland,69.72
2022-02-23,Taiwan,80.96
2022-02-23,Turkey,67.79
2022-02-23,United Kingdom,77.12
2022-02-23,United States,76.09
