Date,Country,VaccinatedRate
2022-06-13,Canada,86.04
2022-06-13,China,0.00
2022-06-13,Czechia,64.94
2022-06-13,Denmark,83.14
2022-06-13,Estonia,65.10
2022-06-13,France,83.19
2022-06-13,Germany,76.95
2022-06-13,Greece,76.34
2022-06-13,Hungary,0.00
2022-06-13,Israel,76.35
2022-06-13,Italy,84.14
2022-06-13,Japan,82.25
2022-06-13,Latvia,72.08
2022-06-13,Lithuania,72.57
2022-06-13,New Zealand,88.29
2022-06-13,Norway,79.41
2022-06-13,Poland,60.13
2022-06-13,Slovenia,60.89
2022-06-13,South Korea,86.95
2022-06-13,Switzerland,69.84
2022-06-13,Taiwan,88.53
2022-06-13,Turkey,68.03
2022-06-13,United States,77.81
