Date,Country,VaccinatedRate
2022-05-16,Australia,86.48
2022-05-16,Austria,0.00
2022-05-16,Chile,93.36
2022-05-16,China,0.00
2022-05-16,Costa Rica,0.00
2022-05-16,Czechia,64.90
2022-05-16,Denmark,83.18
2022-05-16,Estonia,65.01
2022-05-16,France,83.11
2022-05-16,Germany,76.91
2022-05-16,Greece,76.30
2022-05-16,Hungary,0.00
2022-05-16,Israel,76.32
2022-05-16,Italy,84.11
2022-05-16,Japan,82.04
2022-05-16,Latvia,72.05
2022-05-16,Lithuania,72.54
2022-05-16,Mexico,66.68
2022-05-16,New Zealand,88.25
2022-05-16,Norway,79.34
2022-05-16,Poland,60.02
2022-05-16,Slovenia,60.88
2022-05-16,South Korea,86.92
2022-05-16,Switzerland,69.80
2022-05-16,Taiwan,83.93
2022-05-16,Turkey,68.00
2022-05-16,United States,77.48
