Date,Country,VaccinatedRate
2022-06-23,Australia,86.65
2022-06-23,Canada,86.09
2022-06-23,Chile,93.67
2022-06-23,China,89.56
2022-06-23,Czechia,64.94
2022-06-23,Denmark,83.13
2022-06-23,Finland,81.41
2022-06-23,France,83.22
2022-06-23,Germany,77.10
2022-06-23,Greece,76.35
2022-06-23,Israel,76.36
2022-06-23,Italy,84.15
2022-06-23,Japan,82.29
2022-06-23,Lithuania,72.58
2022-06-23,Norway,79.43
2022-06-23,Poland,60.14
2022-06-23,Slovenia,60.89
2022-06-23,South Korea,86.96
2022-06-23,Taiwan,88.70
2022-06-23,Turkey,68.03
