Date,Country,VaccinatedRate
2022-05-02,Australia,86.40
2022-05-02,Chile,93.26
2022-05-02,China,0.00
2022-05-02,Costa Rica,85.89
2022-05-02,Czechia,64.88
2022-05-02,Denmark,83.20
2022-05-02,Estonia,64.95
2022-05-02,France,82.63
2022-05-02,Germany,76.88
2022-05-02,Greece,76.28
2022-05-02,Israel,76.31
2022-05-02,Italy,84.09
2022-05-02,Latvia,72.04
2022-05-02,Lithuania,72.52
2022-05-02,Mexico,65.95
2022-05-02,New Zealand,88.23
2022-05-02,Norway,79.31
2022-05-02,Poland,59.99
2022-05-02,Slovenia,60.86
2022-05-02,South Korea,86.90
2022-05-02,Switzerland,69.78
2022-05-02,Taiwan,82.84
2022-05-02,Turkey,67.99
2022-05-02,United States,77.44
