Date,Country,VaccinatedRate
2022-03-04,Australia,85.64
2022-03-04,Canada,85.61
2022-03-04,China,0.00
2022-03-04,Czechia,64.75
2022-03-04,Estonia,64.73
2022-03-04,Finland,0.00
2022-03-04,Germany,75.69
2022-03-04,Greece,75.86
2022-03-04,Israel,76.22
2022-03-04,Italy,83.89
2022-03-04,Latvia,71.91
2022-03-04,Lithuania,72.37
2022-03-04,Mexico,65.50
2022-03-04,Netherlands,0.00
2022-03-04,New Zealand,0.00
2022-03-04,Poland,59.63
2022-03-04,Portugal,95.02
2022-03-04,Slovenia,60.81
2022-03-04,South Korea,86.59
2022-03-04,Sweden,76.85
2022-03-04,Taiwan,81.18
2022-03-04,Turkey,67.86
2022-03-04,United States,76.30
