Date,Country,VaccinatedRate
2022-02-13,Australia,84.97
2022-02-13,Belgium,79.00
2022-02-13,Canada,85.29
2022-02-13,Chile,92.12
2022-02-13,China,0.00
2022-02-13,Czechia,64.68
2022-02-13,Denmark,83.36
2022-02-13,Estonia,64.60
2022-02-13,Finland,80.47
2022-02-13,France,82.39
2022-02-13,Germany,75.43
2022-02-13,Greece,75.41
2022-02-13,Ireland,81.04
2022-02-13,Israel,76.18
2022-02-13,Italy,83.68
2022-02-13,Japan,80.53
2022-02-13,Lithuania,72.30
2022-02-13,Mexico,64.56
2022-02-13,New Zealand,0.00
2022-02-13,Norway,79.13
2022-02-13,Poland,59.39
2022-02-13,Portugal,94.75
2022-02-13,Slovenia,60.75
2022-02-13,South Korea,86.32
2022-02-13,Spain,87.71
2022-02-13,Switzerland,69.68
2022-02-13,Taiwan,80.55
2022-02-13,Turkey,67.69
2022-02-13,United Kingdom,76.99
2022-02-13,United States,75.74
