Date,Country,VaccinatedRate
2022-06-28,Australia,86.67
2022-06-28,Chile,93.69
2022-06-28,China,0.00
2022-06-28,Czechia,64.95
2022-06-28,Denmark,83.10
2022-06-28,Estonia,65.13
2022-06-28,Finland,0.00
2022-06-28,France,83.23
2022-06-28,Germany,77.11
2022-06-28,Greece,76.36
2022-06-28,Hungary,66.55
2022-06-28,Israel,76.36
2022-06-28,Italy,84.15
2022-06-28,Japan,82.29
2022-06-28,Lithuania,72.58
2022-06-28,New Zealand,88.31
2022-06-28,Poland,60.15
2022-06-28,Slovenia,60.89
2022-06-28,South Korea,86.97
2022-06-28,Taiwan,88.75
2022-06-28,Turkey,68.03
