Date,Country,VaccinatedRate
2022-03-07,Australia,85.69
2022-03-07,Austria,0.00
2022-03-07,Canada,85.65
2022-03-07,Chile,92.78
2022-03-07,China,0.00
2022-03-07,Costa Rica,82.41
2022-03-07,Czechia,64.76
2022-03-07,Denmark,83.32
2022-03-07,Estonia,64.74
2022-03-07,Finland,80.37
2022-03-07,Germany,75.72
2022-03-07,Greece,75.88
2022-03-07,Hungary,66.41
2022-03-07,Iceland,0.00
2022-03-07,Ireland,81.44
2022-03-07,Israel,76.23
2022-03-07,Italy,83.91
2022-03-07,Japan,80.78
2022-03-07,Latvia,71.91
2022-03-07,Lithuania,72.38
2022-03-07,New Zealand,87.89
2022-03-07,Norway,79.22
2022-03-07,Poland,59.64
2022-03-07,Portugal,95.04
2022-03-07,Slovenia,60.81
2022-03-07,South Korea,86.61
2022-03-07,Sweden,0.00
2022-03-07,Switzerland,69.74
2022-03-07,Taiwan,81.22
2022-03-07,Turkey,67.87
2022-03-07,United Kingdom,77.23
2022-03-07,United States,76.36
