Date,Country,VaccinatedRate
2022-03-17,Australia,85.90
2022-03-17,Austria,0.00
2022-03-17,Canada,85.68
2022-03-17,China,0.00
2022-03-17,Colombia,0.00
2022-03-17,Czechia,64.79
2022-03-17,Denmark,83.30
2022-03-17,Estonia,64.79
2022-03-17,France,82.55
2022-03-17,Germany,75.81
2022-03-17,Greece,76.03
2022-03-17,Hungary,66.43
2022-03-17,Israel,76.24
2022-03-17,Italy,83.97
2022-03-17,Japan,80.97
2022-03-17,Latvia,71.96
2022-03-17,Lithuania,72.41
2022-03-17,Mexico,65.62
2022-03-17,New Zealand,0.00
2022-03-17,Norway,79.23
2022-03-17,Poland,59.70
2022-03-17,Slovenia,60.82
2022-03-17,South Korea,86.68
2022-03-17,Sweden,76.90
2022-03-17,Switzerland,69.76
2022-03-17,Taiwan,81.40
2022-03-17,Turkey,67.90
2022-03-17,United Kingdom,77.30
2022-03-17,United States,76.56
