Date,Country,VaccinatedRate
2021-12-13,Australia,78.45
2021-12-13,Austria,71.70
2021-12-13,Belgium,76.26
2021-12-13,Canada,81.99
2021-12-13,Chile,88.67
2021-12-13,China,0.00
2021-12-13,Costa Rica,76.32
2021-12-13,Czechia,62.90
2021-12-13,Denmark,80.44
2021-12-13,Estonia,62.97
2021-12-13,France,79.97
2021-12-13,Germany,72.06
2021-12-13,Greece,70.06
2021-12-13,Hungary,64.27
2021-12-13,Iceland,0.00
2021-12-13,Ireland,77.77
2021-12-13,Israel,72.99
2021-12-13,Italy,78.96
2021-12-13,Japan,79.39
2021-12-13,Latvia,69.31
2021-12-13,Lithuania,70.34
2021-12-13,Mexico,61.80
2021-12-13,Netherlands,0.00
2021-12-13,New Zealand,81.31
2021-12-13,Norway,77.92
2021-12-13,Poland,56.08
2021-12-13,Portugal,89.04
2021-12-13,Slovakia,49.21
2021-12-13,Slovenia,59.59
2021-12-13,South Korea,83.07
2021-12-13,Spain,82.45
2021-12-13,Sweden,0.00
2021-12-13,Switzerland,67.86
2021-12-13,Taiwan,77.57
2021-12-13,Turkey,66.49
2021-12-13,United Kingdom,75.21
2021-12-13,United States,71.96
