Date,Country,VaccinatedRate
2022-04-03,Australia,86.16
2022-04-03,Canada,86.00
2022-04-03,China,0.00
2022-04-03,Czechia,64.83
2022-04-03,Denmark,83.27
2022-04-03,Estonia,64.85
2022-04-03,France,82.54
2022-04-03,Germany,75.91
2022-04-03,Greece,76.18
2022-04-03,Hungary,0.00
2022-04-03,Israel,76.27
2022-04-03,Italy,84.04
2022-04-03,Japan,81.41
2022-04-03,Latvia,71.99
2022-04-03,Lithuania,72.45
2022-04-03,New Zealand,0.00
2022-04-03,Norway,79.26
2022-04-03,Poland,59.80
2022-04-03,Slovakia,51.65
2022-04-03,Slovenia,60.84
2022-04-03,South Korea,86.79
2022-04-03,Turkey,67.95
2022-04-03,United Kingdom,77.45
2022-04-03,United States,76.83
