Date,Country,VaccinatedRate
2021-12-03,Australia,77.90
2021-12-03,Austria,70.65
2021-12-03,Belgium,76.08
2021-12-03,Canada,80.65
2021-12-03,Chile,87.97
2021-12-03,China,0.00
2021-12-03,Colombia,74.85
2021-12-03,Czechia,62.40
2021-12-03,Denmark,78.87
2021-12-03,Estonia,62.65
2021-12-03,Finland,0.00
2021-12-03,France,79.59
2021-12-03,Germany,71.27
2021-12-03,Greece,68.42
2021-12-03,Hungary,0.00
2021-12-03,Ireland,77.57
2021-12-03,Israel,72.37
2021-12-03,Italy,78.41
2021-12-03,Japan,0.00
2021-12-03,Latvia,68.69
2021-12-03,Lithuania,69.81
2021-12-03,Luxembourg,70.79
2021-12-03,Mexico,0.00
2021-12-03,New Zealand,0.00
2021-12-03,Norway,77.71
2021-12-03,Poland,55.40
2021-12-03,Portugal,0.00
2021-12-03,Slovakia,48.74
2021-12-03,Slovenia,59.38
2021-12-03,South Korea,82.32
2021-12-03,Sweden,74.91
2021-12-03,Switzerland,67.25
2021-12-03,Taiwan,76.67
2021-12-03,Turkey,66.26
2021-12-03,United Kingdom,74.87
2021-12-03,United States,70.84
