Date,Country,VaccinatedRate
2022-03-15,Australia,85.86
2022-03-15,Austria,75.30
2022-03-15,Canada,85.75
2022-03-15,China,0.00
2022-03-15,Colombia,0.00
2022-03-15,Czechia,64.78
2022-03-15,Denmark,83.30
2022-03-15,Estonia,64.78
2022-03-15,Finland,0.00
2022-03-15,France,82.54
2022-03-15,Germany,75.79
2022-03-15,Greece,76.00
2022-03-15,Hungary,66.42
2022-03-15,Iceland,90.18
2022-03-15,Ireland,81.54
2022-03-15,Israel,76.24
2022-03-15,Italy,83.96
2022-03-15,Japan,80.93
2022-03-15,Latvia,71.95
2022-03-15,Lithuania,72.40
2022-03-15,Mexico,65.60
2022-03-15,New Zealand,88.02
2022-03-15,Norway,79.24
2022-03-15,Poland,59.69
2022-03-15,Slovenia,60.82
2022-03-15,South Korea,86.67
2022-03-15,Sweden,76.89
2022-03-15,Switzerland,69.76
2022-03-15,Taiwan,81.36
2022-03-15,Turkey,67.90
2022-03-15,United Kingdom,77.29
2022-03-15,United States,76.52
