tDate,Country,Province,Confirmed,Deaths,AccConfirmed,AccDeaths
2020-03-07,Australia,New South Wales,2,0,28,1
2020-03-07,Australia,Victoria,1,0,11,0
2020-03-07,Austria,,24,0,79,0
2020-03-07,Belgium,,60,0,169,0
2020-03-07,Canada,British Columbia,0,0,21,0
2020-03-07,Canada,Edmonton_ Alberta,0,0,1,0
2020-03-07,Canada,Montreal_ QC,0,0,13,0
2020-03-07,Canada,Toronto_ ON,3,0,27,0
2020-03-07,China,Beijing,4,0,426,8
2020-03-07,China,Chongqing,0,0,576,6
2020-03-07,China,Fujian,0,0,296,1
2020-03-07,China,Gansu,1,0,120,2
2020-03-07,China,Guangdong,0,0,1352,7
2020-03-07,China,Guangxi,0,0,252,2
2020-03-07,China,Guizhou,0,0,146,2
2020-03-07,China,Hebei,0,0,318,6
2020-03-07,China,Heilongjiang,0,0,481,13
2020-03-07,China,Henan,0,0,1272,22
2020-03-07,China,Hubei,74,28,67666,2959
2020-03-07,China,Hunan,0,0,1018,4
2020-03-07,China,Inner Mongolia,0,0,75,1
2020-03-07,China,Jiangsu,0,0,631,0
2020-03-07,China,Jiangxi,0,0,935,1
2020-03-07,China,Liaoning,0,0,125,1
2020-03-07,China,Shandong,0,0,758,6
2020-03-07,China,Shanghai,0,0,342,3
2020-03-07,China,Sichuan,0,0,539,3
2020-03-07,China,Unknown,0,0,0,0
2020-03-07,China,Xinjiang,0,0,76,3
2020-03-07,China,Zhejiang,0,0,1215,1
2020-03-07,Colombia,,0,0,1,0
2020-03-07,Costa Rica,,0,0,1,0
2020-03-07,France,,325,7,938,16
2020-03-07,Germany,,129,0,799,0
2020-03-07,Greece,,1,0,46,0
2020-03-07,Hungary,,2,0,4,0
2020-03-07,Iceland,,7,0,50,0
2020-03-07,Italy,,1247,36,5883,233
2020-03-07,Japan,,41,0,461,6
2020-03-07,Netherlands,,60,0,188,1
2020-03-07,New Zealand,,1,0,5,0
2020-03-07,New Zealand,Cook Islands,0,0,0,0
2020-03-07,Norway,,39,0,147,0
2020-03-07,Portugal,,7,0,20,0
2020-03-07,South Korea,,448,2,7041,44
2020-03-07,Spain,,100,5,500,10
2020-03-07,Sweden,,60,0,161,0
2020-03-07,Switzerland,,54,0,268,1
2020-03-07,United States,Alameda County_ CA,0,0,2,0
2020-03-07,United States,Bergen County_ NJ,2,0,4,0
2020-03-07,United States,Broward County_ FL,0,0,2,0
2020-03-07,United States,Charleston County_ SC,0,0,1,0
2020-03-07,United States,Clark County_ WA,0,0,1,0
2020-03-07,United States,Cobb County_ GA,0,0,1,0
2020-03-07,United States,Cook County_ IL,1,0,6,0
2020-03-07,United States,Davis County_ UT,0,0,1,0
2020-03-07,United States,Douglas County_ CO,0,0,3,0
2020-03-07,United States,El Paso County_ CO,0,0,1,0
2020-03-07,United States,Fairfield County_ CT,0,0,2,0
2020-03-07,United States,Floyd County_ GA,1,0,2,0
2020-03-07,United States,Fort Bend County_ TX,2,0,3,0
2020-03-07,United States,Fulton County_ GA,1,0,3,0
2020-03-07,United States,Grand Princess Cruise Ship,0,0,21,0
2020-03-07,United States,Harris County_ TX,2,0,5,0
2020-03-07,United States,Honolulu County_ HI,0,0,1,0
2020-03-07,United States,Jackson County_ OR,0,0,1,0
2020-03-07,United States,Jefferson County_ WA,0,0,1,0
2020-03-07,United States,Kershaw County_ SC,0,0,1,0
2020-03-07,United States,King County_ WA,13,3,71,15
2020-03-07,United States,Klamath County_ OR,0,0,1,0
2020-03-07,United States,Lee County_ FL,0,0,2,0
2020-03-07,United States,Los Angeles_ CA,1,0,14,0
2020-03-07,United States,Madera County_ CA,0,0,1,0
2020-03-07,United States,Maricopa County_ AZ,1,0,3,0
2020-03-07,United States,Middlesex County_ MA,0,0,1,0
2020-03-07,United States,Montgomery County_ TX,0,0,0,0
2020-03-07,United States,Nassau County_ NY,3,0,4,0
2020-03-07,United States,New York County_ NY,-5,0,11,0
2020-03-07,United States,Pierce County_ WA,0,0,1,0
2020-03-07,United States,Pinal County_ AZ,0,0,2,0
2020-03-07,United States,Plymouth County_ MA,0,0,1,0
2020-03-07,United States,Providence County_ RI,0,0,3,0
2020-03-07,United States,Rockland County_ NY,0,0,2,0
2020-03-07,United States,San Francisco County_ CA,7,0,9,0
2020-03-07,United States,Santa Clara County_ CA,0,0,32,0
2020-03-07,United States,Santa Cruz County_ CA,0,0,1,0
2020-03-07,United States,Saratoga County_ NY,0,0,2,0
2020-03-07,United States,Snohomish County_ WA,8,0,27,1
2020-03-07,United States,Tulsa County_ OK,0,0,1,0
2020-03-07,United States,Washington County_ OR,1,0,3,0
2020-03-07,United States,Westchester County_ NY,38,0,57,0
